scenario,config,source_file,coord,pl_db,p_rx_dbm,derived_pl_db,pl_minus_derived_db,consistent_with_received_power
Library,C2,PL_Library_C2.csv,H-15,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,I-15,84.0,-74.0,84.0,0.0,True
Library,C2,PL_Library_C2.csv,J-15,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,K-15,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,L-15,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,M-15,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,N-15,67.0,-57.0,67.0,0.0,True
Library,C2,PL_Library_C2.csv,O-15,62.0,-52.0,62.0,0.0,True
Library,C2,PL_Library_C2.csv,P-15,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-15,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,R-15,63.0,-53.0,63.0,0.0,True
Library,C2,PL_Library_C2.csv,S-15,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,T-15,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,U-15,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,V-15,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,W-15,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,B-16,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,C-16,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,D-16,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,E-16,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,F-16,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,G-16,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,I-16,79.0,-69.0,79.0,0.0,True
Library,C2,PL_Library_C2.csv,L-16,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,O-16,63.0,-53.0,63.0,0.0,True
Library,C2,PL_Library_C2.csv,P-16,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-16,69.0,-59.0,69.0,0.0,True
Library,C2,PL_Library_C2.csv,T-16,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,U-16,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,V-16,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,W-16,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,C-17,89.0,-79.0,89.0,0.0,True
Library,C2,PL_Library_C2.csv,M-17,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,N-17,57.0,-47.0,57.0,0.0,True
Library,C2,PL_Library_C2.csv,O-17,62.0,-52.0,62.0,0.0,True
Library,C2,PL_Library_C2.csv,P-17,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-17,62.0,-52.0,62.0,0.0,True
Library,C2,PL_Library_C2.csv,R-17,65.0,-55.0,65.0,0.0,True
Library,C2,PL_Library_C2.csv,S-17,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,T-17,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,U-17,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,V-17,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,X-17,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,M-18,68.0,-58.0,68.0,0.0,True
Library,C2,PL_Library_C2.csv,N-18,65.0,-55.0,65.0,0.0,True
Library,C2,PL_Library_C2.csv,O-18,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,P-18,65.0,-55.0,65.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-18,66.0,-56.0,66.0,0.0,True
Library,C2,PL_Library_C2.csv,R-18,69.0,-59.0,69.0,0.0,True
Library,C2,PL_Library_C2.csv,S-18,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,T-18,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,U-18,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,V-18,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,W-18,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,X-18,77.0,-67.0,77.0,0.0,True
Library,C2,PL_Library_C2.csv,Y-18,79.0,-69.0,79.0,0.0,True
Library,C2,PL_Library_C2.csv,M-19,76.0,-66.0,76.0,0.0,True
Library,C2,PL_Library_C2.csv,N-19,59.0,-49.0,59.0,0.0,True
Library,C2,PL_Library_C2.csv,O-19,67.0,-57.0,67.0,0.0,True
Library,C2,PL_Library_C2.csv,P-19,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-19,65.0,-55.0,65.0,0.0,True
Library,C2,PL_Library_C2.csv,R-19,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,S-19,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,T-19,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,U-19,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,V-19,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,W-19,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,X-19,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,Y-19,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,N-20,79.0,-69.0,79.0,0.0,True
Library,C2,PL_Library_C2.csv,O-20,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-20,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,R-20,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,S-20,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,T-20,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,U-20,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,V-20,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,W-20,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,X-20,81.0,-71.0,81.0,0.0,True
Library,C2,PL_Library_C2.csv,N-21,71.0,-61.0,71.0,0.0,True
Library,C2,PL_Library_C2.csv,O-21,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,P-21,69.0,-59.0,69.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-21,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,R-21,70.0,-60.0,70.0,0.0,True
Library,C2,PL_Library_C2.csv,S-21,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,M-22,87.0,-77.0,87.0,0.0,True
Library,C2,PL_Library_C2.csv,N-22,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,O-22,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,P-22,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-22,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,R-22,72.0,-62.0,72.0,0.0,True
Library,C2,PL_Library_C2.csv,S-22,73.0,-63.0,73.0,0.0,True
Library,C2,PL_Library_C2.csv,L-23,93.0,-83.0,93.0,0.0,True
Library,C2,PL_Library_C2.csv,M-23,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,N-23,90.0,-80.0,90.0,0.0,True
Library,C2,PL_Library_C2.csv,P-23,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-23,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,R-23,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,S-23,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,L-24,86.0,-76.0,86.0,0.0,True
Library,C2,PL_Library_C2.csv,M-24,78.0,-68.0,78.0,0.0,True
Library,C2,PL_Library_C2.csv,N-24,82.0,-72.0,82.0,0.0,True
Library,C2,PL_Library_C2.csv,Q-24,75.0,-65.0,75.0,0.0,True
Library,C2,PL_Library_C2.csv,R-24,74.0,-64.0,74.0,0.0,True
Library,C2,PL_Library_C2.csv,M-25,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,N-25,85.0,-75.0,85.0,0.0,True
Library,C2,PL_Library_C2.csv,O-25,84.0,-74.0,84.0,0.0,True
Library,C2,PL_Library_C2.csv,M-26,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,N-26,80.0,-70.0,80.0,0.0,True
Library,C2,PL_Library_C2.csv,O-26,89.0,-79.0,89.0,0.0,True
Library,C2,PL_Library_C2.csv,N-27,81.0,-71.0,81.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-1,96.0,-86.0,96.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-1,92.0,-82.0,92.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-1,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-1,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-1,98.0,-88.0,98.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-1,86.0,-76.0,86.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-1,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-1,94.0,-84.0,94.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-1,80.0,-70.0,80.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-1,71.0,-61.0,71.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-1,74.0,-64.0,74.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-1,71.0,-61.0,71.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-2,106.0,-96.0,106.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-2,96.0,-86.0,96.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-2,115.0,-105.0,115.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-2,91.0,-81.0,91.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-2,96.0,-86.0,96.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-2,82.0,-72.0,82.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-2,88.0,-78.0,88.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-2,91.0,-81.0,91.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-2,70.0,-60.0,70.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-2,76.0,-66.0,76.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-2,73.0,-63.0,73.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-2,67.0,-57.0,67.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-3,96.0,-86.0,96.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-3,92.0,-82.0,92.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-3,97.0,-87.0,97.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-3,94.0,-84.0,94.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-3,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-3,86.0,-76.0,86.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-3,95.0,-85.0,95.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-3,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-3,75.0,-65.0,75.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-3,72.0,-62.0,72.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-3,69.0,-59.0,69.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-3,71.0,-61.0,71.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-4,90.0,-80.0,90.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-4,97.0,-87.0,97.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-4,100.0,-90.0,100.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-4,98.0,-88.0,98.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-4,95.0,-85.0,95.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-4,85.0,-75.0,85.0,0.0,True
SSE,C1,PL_SSE_C1.csv,G-4,81.0,-71.0,81.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-4,81.0,-71.0,81.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-4,97.0,-87.0,97.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-4,69.0,-59.0,69.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-4,71.0,-61.0,71.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-4,78.0,-68.0,78.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-4,75.0,-65.0,75.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-5,99.0,-89.0,99.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-5,97.0,-87.0,97.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-5,87.0,-77.0,87.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-5,98.0,-88.0,98.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-5,96.0,-86.0,96.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-5,83.0,-73.0,83.0,0.0,True
SSE,C1,PL_SSE_C1.csv,G-5,82.0,-72.0,82.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-5,79.0,-69.0,79.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-5,86.0,-76.0,86.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-5,80.0,-70.0,80.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-5,72.0,-62.0,72.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-5,72.0,-62.0,72.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-5,72.0,-62.0,72.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-6,96.0,-86.0,96.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-6,93.0,-83.0,93.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-6,90.0,-80.0,90.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-6,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-6,92.0,-82.0,92.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-6,83.0,-73.0,83.0,0.0,True
SSE,C1,PL_SSE_C1.csv,G-6,84.0,-74.0,84.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-6,87.0,-77.0,87.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-6,81.0,-71.0,81.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-6,70.0,-60.0,70.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-6,74.0,-64.0,74.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-6,73.0,-63.0,73.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-6,67.0,-57.0,67.0,0.0,True
SSE,C1,PL_SSE_C1.csv,A-7,106.0,-96.0,106.0,0.0,True
SSE,C1,PL_SSE_C1.csv,B-7,105.0,-95.0,105.0,0.0,True
SSE,C1,PL_SSE_C1.csv,C-7,98.0,-88.0,98.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-7,101.0,-91.0,101.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-7,97.0,-87.0,97.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-7,80.0,-70.0,80.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-7,79.0,-69.0,79.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-7,81.0,-71.0,81.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-7,79.0,-69.0,79.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-7,71.0,-61.0,71.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-7,67.0,-57.0,67.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-8,77.0,-67.0,77.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-8,73.0,-63.0,73.0,0.0,True
SSE,C1,PL_SSE_C1.csv,F-8,80.0,-70.0,80.0,0.0,True
SSE,C1,PL_SSE_C1.csv,G-8,80.0,-70.0,80.0,0.0,True
SSE,C1,PL_SSE_C1.csv,H-8,73.0,-63.0,73.0,0.0,True
SSE,C1,PL_SSE_C1.csv,I-8,68.0,-58.0,68.0,0.0,True
SSE,C1,PL_SSE_C1.csv,J-8,70.0,-60.0,70.0,0.0,True
SSE,C1,PL_SSE_C1.csv,K-8,76.0,-66.0,76.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-8,61.0,-51.0,61.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-8,53.0,-43.0,53.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-8,63.0,-53.0,63.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-9,98.0,-88.0,98.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-9,89.0,-79.0,89.0,0.0,True
SSE,C1,PL_SSE_C1.csv,G-9,75.0,-65.0,75.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-9,60.0,-50.0,60.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-9,54.0,-44.0,54.0,0.0,True
SSE,C1,PL_SSE_C1.csv,N-9,52.0,-42.0,52.0,0.0,True
SSE,C1,PL_SSE_C1.csv,D-10,95.0,-85.0,95.0,0.0,True
SSE,C1,PL_SSE_C1.csv,E-10,90.0,-80.0,90.0,0.0,True
SSE,C1,PL_SSE_C1.csv,L-10,53.0,-43.0,53.0,0.0,True
SSE,C1,PL_SSE_C1.csv,M-10,53.0,-43.0,53.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-1,94.0,-84.0,94.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-1,109.0,-99.0,109.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-1,99.0,-89.0,99.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-1,95.0,-85.0,95.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-1,97.0,-87.0,97.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-1,93.0,-83.0,93.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-1,84.0,-74.0,84.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-1,86.0,-76.0,86.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-1,82.0,-72.0,82.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-1,79.0,-69.0,79.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-1,73.0,-63.0,73.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-1,85.0,-75.0,85.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-2,104.0,-94.0,104.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-2,102.0,-92.0,102.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-2,92.0,-82.0,92.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-2,102.0,-92.0,102.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-2,89.0,-79.0,89.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-2,91.0,-81.0,91.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-2,86.0,-76.0,86.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-2,93.0,-83.0,93.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-2,88.0,-78.0,88.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-2,83.0,-73.0,83.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-2,70.0,-60.0,70.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-2,87.0,-77.0,87.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-3,98.0,-88.0,98.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-3,98.0,-88.0,98.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-3,97.0,-87.0,97.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-3,96.0,-86.0,96.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-3,96.0,-86.0,96.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-3,84.0,-74.0,84.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-3,90.0,-80.0,90.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-3,79.0,-69.0,79.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-3,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-3,73.0,-63.0,73.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-3,68.0,-58.0,68.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-3,69.0,-59.0,69.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-4,102.0,-92.0,102.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-4,103.0,-93.0,103.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-4,96.0,-86.0,96.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-4,97.0,-87.0,97.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-4,95.0,-85.0,95.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-4,82.0,-72.0,82.0,0.0,True
SSE,C2,PL_SSE_C2.csv,G-4,76.0,-66.0,76.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-4,82.0,-72.0,82.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-4,82.0,-72.0,82.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-4,88.0,-78.0,88.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-4,73.0,-63.0,73.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-4,69.0,-59.0,69.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-4,74.0,-64.0,74.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-5,112.0,-102.0,112.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-5,100.0,-90.0,100.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-5,101.0,-91.0,101.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-5,98.0,-88.0,98.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-5,86.0,-76.0,86.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-5,86.0,-76.0,86.0,0.0,True
SSE,C2,PL_SSE_C2.csv,G-5,78.0,-68.0,78.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-5,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-5,85.0,-75.0,85.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-5,83.0,-73.0,83.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-5,82.0,-72.0,82.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-5,77.0,-67.0,77.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-5,69.0,-59.0,69.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-6,106.0,-96.0,106.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-6,96.0,-86.0,96.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-6,95.0,-85.0,95.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-6,94.0,-84.0,94.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-6,93.0,-83.0,93.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-6,96.0,-86.0,96.0,0.0,True
SSE,C2,PL_SSE_C2.csv,G-6,87.0,-77.0,87.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-6,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-6,78.0,-68.0,78.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-6,73.0,-63.0,73.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-6,70.0,-60.0,70.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-6,69.0,-59.0,69.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-6,72.0,-62.0,72.0,0.0,True
SSE,C2,PL_SSE_C2.csv,A-7,106.0,-96.0,106.0,0.0,True
SSE,C2,PL_SSE_C2.csv,B-7,107.0,-97.0,107.0,0.0,True
SSE,C2,PL_SSE_C2.csv,C-7,91.0,-81.0,91.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-7,92.0,-82.0,92.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-7,94.0,-84.0,94.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-7,83.0,-73.0,83.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-7,79.0,-69.0,79.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-7,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-7,83.0,-73.0,83.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-7,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-7,69.0,-59.0,69.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-8,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-8,82.0,-72.0,82.0,0.0,True
SSE,C2,PL_SSE_C2.csv,F-8,88.0,-78.0,88.0,0.0,True
SSE,C2,PL_SSE_C2.csv,G-8,90.0,-80.0,90.0,0.0,True
SSE,C2,PL_SSE_C2.csv,H-8,80.0,-70.0,80.0,0.0,True
SSE,C2,PL_SSE_C2.csv,I-8,76.0,-66.0,76.0,0.0,True
SSE,C2,PL_SSE_C2.csv,J-8,86.0,-76.0,86.0,0.0,True
SSE,C2,PL_SSE_C2.csv,K-8,83.0,-73.0,83.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-8,73.0,-63.0,73.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-8,76.0,-66.0,76.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-8,66.0,-56.0,66.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-9,92.0,-82.0,92.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-9,93.0,-83.0,93.0,0.0,True
SSE,C2,PL_SSE_C2.csv,G-9,84.0,-74.0,84.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-9,74.0,-64.0,74.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-9,68.0,-58.0,68.0,0.0,True
SSE,C2,PL_SSE_C2.csv,N-9,65.0,-55.0,65.0,0.0,True
SSE,C2,PL_SSE_C2.csv,D-10,106.0,-96.0,106.0,0.0,True
SSE,C2,PL_SSE_C2.csv,E-10,91.0,-81.0,91.0,0.0,True
SSE,C2,PL_SSE_C2.csv,L-10,73.0,-63.0,73.0,0.0,True
SSE,C2,PL_SSE_C2.csv,M-10,70.0,-60.0,70.0,0.0,True
