scenario,config,source_file,_source_row,coord,distance_m,pl_db,num_brick_wall,num_wood_wall,num_glass_wall,num_drywall,num_column,elevator,missing_wall_columns
Comms,C2,PL_Comms_C2.csv,419,J-38,10.36707408,99.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,420,K-38,10.88467845,99.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,421,L-38,11.46630826,95.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,422,M-38,12.10273626,104.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,423,N-38,12.78578214,103.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,424,O-38,13.50837611,106.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,425,A-39,10.83864498,95.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,426,B-39,10.5107671,90.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,427,C-39,10.27016188,85.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,428,D-39,10.12305413,88.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,429,E-39,10.07354084,90.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,430,F-39,10.12305413,91.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,431,G-39,10.27016188,85.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,432,H-39,10.5107671,94.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,433,I-39,10.83864498,88.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,434,J-39,11.2461649,95.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,435,K-39,11.72502559,107.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,436,L-39,12.26687511,96.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,437,M-39,12.86375626,106.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,438,N-39,13.50837611,118.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,439,O-39,14.1942321,103.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,440,P-39,14.91563693,98.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,441,A-40,11.76759215,95.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,442,B-40,11.46630826,86.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,443,C-40,11.2461649,100.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,444,D-40,11.11198565,97.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,445,E-40,11.06689771,98.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,446,F-40,11.11198565,92.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,447,G-40,11.2461649,90.0,1.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,448,H-40,11.46630826,89.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,449,I-40,11.76759215,107.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,450,J-40,12.14397896,108.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,451,K-40,12.58873405,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,452,L-40,13.09489309,100.0,2.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,453,M-40,13.65562979,97.0,2.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,454,N-40,14.26450928,100.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,455,O-40,14.91563693,105.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,456,P-40,15.60372472,100.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,457,A-41,12.70732958,96.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,458,B-41,12.42884649,94.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,459,C-41,12.22604699,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,460,D-41,12.10273626,104.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,461,E-41,12.06135254,95.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,462,F-41,12.10273626,88.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,463,G-41,12.22604699,84.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,464,H-41,12.42884649,85.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,465,J-41,13.05665443,101.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,466,K-41,13.47131118,100.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,467,L-41,13.94547328,102.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,468,M-41,14.47329351,105.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,469,N-41,15.04912705,103.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,470,O-41,15.66768091,109.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,471,P-41,16.32409952,106.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,472,A-42,13.65562979,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,473,B-42,13.3968737,110.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,474,C-42,13.20894489,107.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,475,D-42,13.09489309,106.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,476,E-42,13.05665443,103.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,477,F-42,13.09489309,89.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,478,G-42,13.20894489,89.0,1.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,479,H-42,13.3968737,86.0,1.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,480,J-42,13.98128124,107.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,481,K-42,14.3692806,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,482,L-42,14.81473,109.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,483,M-42,15.31261653,110.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,484,N-42,15.85800192,102.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,485,O-42,16.44616141,112.0,3.0,2.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,486,P-42,17.07267481,104.0,4.0,1.0,1.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,487,A-43,14.61082561,100.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,488,B-43,14.3692806,92.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,489,C-43,14.1942321,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,490,D-43,14.08815904,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,491,E-43,14.05262342,105.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,492,F-43,14.08815904,88.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,493,G-43,14.1942321,89.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,494,H-43,14.3692806,87.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,495,A-44,15.57164811,110.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,496,C-44,15.18144344,107.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,497,D-44,15.08231497,101.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,498,E-44,15.04912705,102.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,499,F-44,15.08231497,84.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,500,G-44,15.18144344,86.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,501,H-44,15.3452346,87.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,502,I-44,15.57164811,94.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,503,J-44,15.85800192,105.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,504,K-44,16.20111802,110.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,505,L-44,16.59747646,102.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,506,A-45,16.53711659,104.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,507,B-45,16.32409952,112.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,508,C-45,16.1702265,108.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,509,D-45,16.07719581,104.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,510,E-45,16.04606572,101.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,511,F-45,16.07719581,93.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,512,G-45,16.1702265,93.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,513,H-45,16.32409952,86.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,514,J-45,16.80702904,98.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,515,K-45,17.1311478,113.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,516,L-45,17.50646238,119.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,517,A-46,17.50646238,107.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,518,B-46,17.30538139,109.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,519,C-46,17.16030958,107.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,520,D-46,17.07267481,105.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,521,E-46,17.04336308,103.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,522,F-46,17.07267481,98.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,523,G-46,17.16030958,96.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,524,H-46,17.30538139,104.0,1.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,525,J-46,17.7616504,115.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,526,K-46,18.0686531,115.0,4.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,527,L-46,18.4248806,110.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,528,B-47,18.28869118,108.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,529,C-47,18.15147997,102.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,530,D-47,18.0686531,110.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,531,E-47,18.04095965,113.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,532,F-47,18.0686531,88.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,533,G-47,18.15147997,86.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,534,H-47,18.28869118,95.0,1.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,535,J-47,18.72101026,113.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,536,K-47,19.01252811,115.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,537,L-47,19.35138819,115.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,538,A-48,19.45446543,112.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,539,B-48,19.2737185,114.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,540,C-48,19.14356876,109.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,541,D-48,19.06505245,105.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,542,E-48,19.03880839,101.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,543,F-48,19.06505245,96.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,544,G-48,19.14356876,90.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,545,H-48,19.2737185,93.0,2.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,546,J-48,19.68441579,115.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,547,K-48,19.96186928,118.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,548,L-48,20.28487676,119.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,549,A-49,20.43223495,113.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,550,B-49,20.26021286,108.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,551,C-49,20.13644023,106.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,552,D-49,20.06181011,102.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,553,E-49,20.03687164,101.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,554,F-49,20.06181011,93.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,555,G-49,20.13644023,98.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,556,H-49,20.26021286,94.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,557,I-49,20.43223495,108.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,558,J-49,20.65130081,114.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,559,K-49,20.91593232,112.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,560,L-49,21.2244252,108.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,561,A-50,21.41205793,115.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,562,B-50,21.2479699,106.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,563,C-50,21.12998403,110.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,564,D-50,21.05887521,112.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,565,E-50,21.03511885,114.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,566,F-50,21.05887521,84.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,567,G-50,21.12998403,91.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,568,H-50,21.2479699,99.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,569,I-50,21.41205793,112.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,570,J-50,21.62119851,120.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,571,K-50,21.87409941,107.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,572,A-51,22.39366484,116.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,573,B-51,22.23682138,114.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,574,C-51,22.12410959,109.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,575,D-51,22.05620604,112.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,576,E-51,22.03352502,106.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,577,F-51,22.05620604,86.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,578,G-51,22.12410959,94.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,579,H-51,22.23682138,93.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,580,I-51,22.39366484,104.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,581,J-51,22.59372092,114.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,582,K-51,22.83585394,115.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,583,L-51,23.11874186,108.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,584,M-51,23.44090922,117.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,585,N-51,23.80076102,115.0,6.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,586,O-51,24.19661598,123.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,587,P-51,24.62673801,116.0,6.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,588,A-52,23.37683094,122.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,589,B-52,23.2266275,115.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,590,C-52,23.11874186,122.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,591,D-52,23.05376813,108.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,592,E-52,23.03206949,114.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,593,F-52,23.05376813,85.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,594,G-52,23.11874186,91.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,595,H-52,23.2266275,90.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,596,J-52,23.56854312,119.0,3.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,597,K-52,23.80076102,110.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,598,L-52,24.07231241,111.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,599,M-52,24.38188313,116.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,600,N-52,24.72804531,106.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,601,O-52,25.10928563,116.0,7.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,602,P-52,25.5240323,117.0,6.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,603,A-53,24.36136747,120.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,604,B-53,24.21727121,116.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,605,C-53,24.11381813,116.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,606,D-53,24.0515327,117.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,607,E-53,24.03073501,118.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,608,F-53,24.0515327,86.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,609,G-53,24.11381813,97.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,610,H-53,24.21727121,94.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,611,I-53,24.36136747,112.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,612,J-53,24.54539112,111.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,613,K-53,24.76845221,113.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,614,L-53,25.02950709,111.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,615,M-53,25.32738093,117.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,616,N-53,25.66079159,113.0,6.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,617,O-53,26.02837346,116.0,7.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,618,P-53,26.42870078,112.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,619,C-54,25.10928563,117.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,620,D-54,25.04947554,111.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,621,E-54,25.02950709,104.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,622,F-54,25.04947554,89.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,623,G-54,25.10928563,99.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,624,H-54,25.20865377,91.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,625,I-54,25.34711473,111.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,626,J-54,25.5240323,109.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,627,K-54,25.7386135,116.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,628,N-54,26.59842524,118.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,629,O-54,26.95322291,123.0,6.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,630,A-55,26.33393675,117.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,631,B-55,26.20069131,116.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,632,C-55,26.1050996,121.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,633,D-55,26.04757618,118.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,634,E-55,26.02837346,115.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,635,F-55,26.04757618,92.0,5.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,636,G-55,26.1050996,94.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,637,H-55,26.20069131,92.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,638,I-55,26.33393675,110.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,639,J-55,26.50426805,115.0,4.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,640,K-55,26.71097574,110.0,3.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,641,N-55,27.54044707,120.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,642,O-55,27.88326066,116.0,6.0,1.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,643,A-56,27.32171709,111.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,644,B-56,27.19331214,114.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,645,C-56,27.10122184,118.0,7.0,0.0,0.0,0.0,0.0,,elevator
Comms,C2,PL_Comms_C2.csv,646,D-56,27.04581714,112.0,7.0,0.0,0.0,0.0,0.0,,elevator
