verified_seed,transfer_condition,method,rmse,non_anchor_rmse,mae,p90_ae,los_rmse,nlos_rmse,high_wall_rmse,free_space_rmse,wall_region_rmse
33,Ant1-f2-f3 frequency shift,wallpath_rf,6.416321703074,6.437949420162967,4.27072853922844,10.645794064044953,3.8947571621995944,6.586434633098975,6.85643615354411,6.236141188531484,8.916036039776992
33,Ant2-Ant5 additional antennas,direct_extra_all_features,8.194186756856654,8.206616424161558,6.610141621356209,13.180343709737063,9.816495907100975,7.928269741839221,8.082976679890226,8.178923524975778,8.469572623283522
33,Ant2-Ant5 additional antennas,direct_rf_all_features,6.009051288902859,6.026939725619076,4.43464188657701,10.064612422138453,5.330936570442613,6.071421631977876,6.237191804567021,5.926786533236728,7.312387253215359
33,Ant2-Ant5 additional antennas,direct_rf_geometry,24.08781550996896,24.087680995818697,21.85131144732237,35.07275212268035,18.02491192718464,24.36127397578883,24.77193267410864,24.156710692588447,22.603340652776232
33,Ant2-Ant5 additional antennas,direct_rf_sparse_anchor,12.818615566443953,12.819522646567199,10.581681478967269,20.497083693941434,13.431038841531857,12.701445467536374,12.486015292631222,12.840481638990715,12.241018736418162
33,Ant2-Ant5 additional antennas,idw,6.3175477163556435,6.349411588027673,4.682946686496337,10.34537910670042,11.161816064187473,5.992374239870941,5.977672431646736,6.250200951214575,7.451464537667669
33,Ant2-Ant5 additional antennas,log_distance,11.599957346455426,11.600707296864783,9.453061531831821,18.75044881681601,14.412367838182073,11.307021136138761,11.185003965800622,11.583427251061153,11.897412144000214
33,Ant2-Ant5 additional antennas,multi_wall,10.278663816801494,10.280655487286339,8.213488351305326,16.470058137675128,11.150110785783694,10.233113474902005,10.304882822511026,10.185477239163527,11.603609580872725
33,Ant2-Ant5 additional antennas,multi_wall_residual_idw,5.8920373863136035,5.921755460155395,4.19455416329205,9.355090895245473,6.0754005745611055,5.929349081920897,6.06089060738421,5.731275219925459,8.011763421970835
33,Ant2-Ant5 additional antennas,wallpath_calibrated,6.3592015757435885,6.3809307831927295,4.896434297685822,10.36681436871489,6.192058705607532,6.329252431973546,6.41715054310002,6.296201499762041,7.308064918560916
33,Ant2-Ant5 additional antennas,wallpath_extra,5.40189289242818,5.422943421653888,3.8194871641819677,8.953896534939608,4.457832399913309,5.4953010622269485,5.678751564319271,5.277620463109526,7.2247256164335525
33,Ant2-Ant5 additional antennas,wallpath_rf,6.565496610268182,6.58240478008193,4.459154476225376,11.006284630944332,4.541497894072163,6.702347269297725,6.970464234061678,6.439997086867996,8.39772660857494
